Lag,Hour,Test,Validation,val_y_shape,,test_y_shape,,val_y_shape,
97,24,0.835,0.843,(75706, 24),(75706, 1),(180, 1)
100,21,0.837,0.843,(75704, 24),(75704, 1),(180, 1)
101,24,0.836,0.843,(75704, 24),(75704, 1),(180, 1)
104,23,0.833,0.843,(75702, 24),(75702, 1),(180, 1)
107,24,0.833,0.843,(75701, 24),(75701, 1),(180, 1)
108,21,0.838,0.843,(75700, 24),(75700, 1),(180, 1)
118,21,0.838,0.843,(75695, 24),(75695, 1),(180, 1)
119,22,0.836,0.843,(75695, 24),(75695, 1),(180, 1)
124,21,0.836,0.843,(75692, 24),(75692, 1),(180, 1)
136,23,0.836,0.843,(75686, 24),(75686, 1),(180, 1)
138,23,0.835,0.843,(75685, 24),(75685, 1),(180, 1)
140,20,0.839,0.843,(75684, 24),(75684, 1),(180, 1)
145,19,0.838,0.843,(75682, 24),(75682, 1),(180, 1)
148,21,0.838,0.843,(75680, 24),(75680, 1),(180, 1)
150,22,0.836,0.843,(75679, 24),(75679, 1),(180, 1)
154,21,0.835,0.843,(75677, 24),(75677, 1),(180, 1)
162,20,0.839,0.843,(75673, 24),(75673, 1),(180, 1)
168,20,0.837,0.843,(75670, 24),(75670, 1),(180, 1)
172,19,0.839,0.843,(75668, 24),(75668, 1),(180, 1)
180,19,0.838,0.843,(75664, 24),(75664, 1),(180, 1)
9,21,0.827,0.842,(75750, 24),(75750, 1),(180, 1)
15,23,0.826,0.842,(75747, 24),(75747, 1),(180, 1)
22,20,0.831,0.842,(75743, 24),(75743, 1),(180, 1)
23,22,0.83,0.842,(75743, 24),(75743, 1),(180, 1)
25,21,0.831,0.842,(75742, 24),(75742, 1),(180, 1)
26,23,0.83,0.842,(75741, 24),(75741, 1),(180, 1)
28,24,0.83,0.842,(75740, 24),(75740, 1),(180, 1)
33,24,0.829,0.842,(75738, 24),(75738, 1),(180, 1)
39,24,0.831,0.842,(75735, 24),(75735, 1),(180, 1)
51,24,0.834,0.842,(75729, 24),(75729, 1),(180, 1)
52,24,0.834,0.842,(75728, 24),(75728, 1),(180, 1)
62,23,0.834,0.842,(75723, 24),(75723, 1),(180, 1)
68,23,0.834,0.842,(75720, 24),(75720, 1),(180, 1)
70,24,0.833,0.842,(75719, 24),(75719, 1),(180, 1)
71,24,0.835,0.842,(75719, 24),(75719, 1),(180, 1)
75,23,0.835,0.842,(75717, 24),(75717, 1),(180, 1)
86,24,0.833,0.842,(75711, 24),(75711, 1),(180, 1)
88,23,0.835,0.842,(75710, 24),(75710, 1),(180, 1)
92,23,0.836,0.842,(75708, 24),(75708, 1),(180, 1)
105,20,0.837,0.842,(75702, 24),(75702, 1),(180, 1)
109,23,0.832,0.842,(75700, 24),(75700, 1),(180, 1)
110,23,0.834,0.842,(75699, 24),(75699, 1),(180, 1)
115,23,0.833,0.842,(75697, 24),(75697, 1),(180, 1)
117,24,0.834,0.842,(75696, 24),(75696, 1),(180, 1)
122,19,0.837,0.842,(75693, 24),(75693, 1),(180, 1)
126,20,0.838,0.842,(75691, 24),(75691, 1),(180, 1)
131,22,0.833,0.842,(75689, 24),(75689, 1),(180, 1)
133,20,0.835,0.842,(75688, 24),(75688, 1),(180, 1)
137,21,0.834,0.842,(75686, 24),(75686, 1),(180, 1)
142,21,0.837,0.842,(75683, 24),(75683, 1),(180, 1)
143,21,0.834,0.842,(75683, 24),(75683, 1),(180, 1)
146,22,0.836,0.842,(75681, 24),(75681, 1),(180, 1)
156,24,0.834,0.842,(75676, 24),(75676, 1),(180, 1)
160,19,0.837,0.842,(75674, 24),(75674, 1),(180, 1)
164,19,0.838,0.842,(75672, 24),(75672, 1),(180, 1)
176,20,0.839,0.842,(75666, 24),(75666, 1),(180, 1)
184,19,0.838,0.842,(75662, 24),(75662, 1),(180, 1)
188,19,0.837,0.842,(75660, 24),(75660, 1),(180, 1)
7,19,0.829,0.841,(75751, 24),(75751, 1),(180, 1)
10,20,0.827,0.841,(75749, 24),(75749, 1),(180, 1)
12,19,0.826,0.841,(75748, 24),(75748, 1),(180, 1)
24,23,0.829,0.841,(75742, 24),(75742, 1),(180, 1)
30,23,0.83,0.841,(75739, 24),(75739, 1),(180, 1)
31,24,0.828,0.841,(75739, 24),(75739, 1),(180, 1)
34,24,0.829,0.841,(75737, 24),(75737, 1),(180, 1)
43,24,0.832,0.841,(75733, 24),(75733, 1),(180, 1)
47,24,0.833,0.841,(75731, 24),(75731, 1),(180, 1)
49,21,0.835,0.841,(75730, 24),(75730, 1),(180, 1)
56,23,0.834,0.841,(75726, 24),(75726, 1),(180, 1)
61,24,0.832,0.841,(75724, 24),(75724, 1),(180, 1)
72,24,0.832,0.841,(75718, 24),(75718, 1),(180, 1)
80,23,0.833,0.841,(75714, 24),(75714, 1),(180, 1)
84,23,0.835,0.841,(75712, 24),(75712, 1),(180, 1)
87,23,0.836,0.841,(75711, 24),(75711, 1),(180, 1)
90,22,0.834,0.841,(75709, 24),(75709, 1),(180, 1)
96,23,0.832,0.841,(75706, 24),(75706, 1),(180, 1)
98,21,0.836,0.841,(75705, 24),(75705, 1),(180, 1)
99,24,0.83,0.841,(75705, 24),(75705, 1),(180, 1)
103,23,0.835,0.841,(75703, 24),(75703, 1),(180, 1)
112,22,0.831,0.841,(75698, 24),(75698, 1),(180, 1)
114,23,0.832,0.841,(75697, 24),(75697, 1),(180, 1)
116,20,0.835,0.841,(75696, 24),(75696, 1),(180, 1)
121,21,0.833,0.841,(75694, 24),(75694, 1),(180, 1)
128,21,0.837,0.841,(75690, 24),(75690, 1),(180, 1)
132,21,0.834,0.841,(75688, 24),(75688, 1),(180, 1)
135,22,0.835,0.841,(75687, 24),(75687, 1),(180, 1)
141,23,0.834,0.841,(75684, 24),(75684, 1),(180, 1)
144,18,0.837,0.841,(75682, 24),(75682, 1),(180, 1)
152,21,0.834,0.841,(75678, 24),(75678, 1),(180, 1)
158,22,0.836,0.841,(75675, 24),(75675, 1),(180, 1)
166,23,0.831,0.841,(75671, 24),(75671, 1),(180, 1)
174,18,0.836,0.841,(75667, 24),(75667, 1),(180, 1)
178,19,0.837,0.841,(75665, 24),(75665, 1),(180, 1)
186,20,0.836,0.841,(75661, 24),(75661, 1),(180, 1)
190,18,0.836,0.841,(75659, 24),(75659, 1),(180, 1)
196,23,0.833,0.841,(75656, 24),(75656, 1),(180, 1)
200,18,0.84,0.841,(75654, 24),(75654, 1),(180, 1)
2,8,0.848,0.84,(75753, 24),(75753, 1),(180, 1)
5,17,0.832,0.84,(75752, 24),(75752, 1),(180, 1)
5,18,0.829,0.84,(75752, 24),(75752, 1),(180, 1)
8,17,0.829,0.84,(75750, 24),(75750, 1),(180, 1)
13,23,0.823,0.84,(75748, 24),(75748, 1),(180, 1)
19,23,0.825,0.84,(75745, 24),(75745, 1),(180, 1)
21,23,0.824,0.84,(75744, 24),(75744, 1),(180, 1)
25,22,0.827,0.84,(75742, 24),(75742, 1),(180, 1)
27,22,0.829,0.84,(75741, 24),(75741, 1),(180, 1)
37,24,0.831,0.84,(75736, 24),(75736, 1),(180, 1)
41,23,0.831,0.84,(75734, 24),(75734, 1),(180, 1)
42,24,0.829,0.84,(75733, 24),(75733, 1),(180, 1)
46,22,0.833,0.84,(75731, 24),(75731, 1),(180, 1)
54,24,0.831,0.84,(75727, 24),(75727, 1),(180, 1)
55,24,0.831,0.84,(75727, 24),(75727, 1),(180, 1)
57,22,0.833,0.84,(75726, 24),(75726, 1),(180, 1)
64,24,0.831,0.84,(75722, 24),(75722, 1),(180, 1)
82,24,0.832,0.84,(75713, 24),(75713, 1),(180, 1)
91,22,0.833,0.84,(75709, 24),(75709, 1),(180, 1)
95,24,0.832,0.84,(75707, 24),(75707, 1),(180, 1)
100,22,0.833,0.84,(75704, 24),(75704, 1),(180, 1)
104,24,0.83,0.84,(75702, 24),(75702, 1),(180, 1)
108,22,0.834,0.84,(75700, 24),(75700, 1),(180, 1)
111,23,0.833,0.84,(75699, 24),(75699, 1),(180, 1)
113,24,0.833,0.84,(75698, 24),(75698, 1),(180, 1)
125,21,0.833,0.84,(75692, 24),(75692, 1),(180, 1)
130,23,0.83,0.84,(75689, 24),(75689, 1),(180, 1)
134,18,0.838,0.84,(75687, 24),(75687, 1),(180, 1)
142,22,0.833,0.84,(75683, 24),(75683, 1),(180, 1)
145,20,0.834,0.84,(75682, 24),(75682, 1),(180, 1)
154,22,0.832,0.84,(75677, 24),(75677, 1),(180, 1)
170,20,0.837,0.84,(75669, 24),(75669, 1),(180, 1)
172,20,0.835,0.84,(75668, 24),(75668, 1),(180, 1)
180,20,0.834,0.84,(75664, 24),(75664, 1),(180, 1)
182,17,0.837,0.84,(75663, 24),(75663, 1),(180, 1)
188,20,0.834,0.84,(75660, 24),(75660, 1),(180, 1)
192,19,0.839,0.84,(75658, 24),(75658, 1),(180, 1)
194,18,0.838,0.84,(75657, 24),(75657, 1),(180, 1)
198,20,0.835,0.84,(75655, 24),(75655, 1),(180, 1)
6,20,0.823,0.839,(75751, 24),(75751, 1),(180, 1)
11,21,0.826,0.839,(75749, 24),(75749, 1),(180, 1)
14,23,0.822,0.839,(75747, 24),(75747, 1),(180, 1)
18,23,0.824,0.839,(75745, 24),(75745, 1),(180, 1)
20,23,0.825,0.839,(75744, 24),(75744, 1),(180, 1)
35,23,0.827,0.839,(75737, 24),(75737, 1),(180, 1)
44,23,0.831,0.839,(75732, 24),(75732, 1),(180, 1)
66,23,0.833,0.839,(75721, 24),(75721, 1),(180, 1)
69,23,0.833,0.839,(75720, 24),(75720, 1),(180, 1)
74,23,0.833,0.839,(75717, 24),(75717, 1),(180, 1)
102,24,0.833,0.839,(75703, 24),(75703, 1),(180, 1)
106,23,0.834,0.839,(75701, 24),(75701, 1),(180, 1)
119,23,0.831,0.839,(75695, 24),(75695, 1),(180, 1)
120,22,0.831,0.839,(75694, 24),(75694, 1),(180, 1)
123,23,0.83,0.839,(75693, 24),(75693, 1),(180, 1)
129,24,0.828,0.839,(75690, 24),(75690, 1),(180, 1)
136,24,0.832,0.839,(75686, 24),(75686, 1),(180, 1)
138,24,0.83,0.839,(75685, 24),(75685, 1),(180, 1)
140,21,0.834,0.839,(75684, 24),(75684, 1),(180, 1)
142,23,0.831,0.839,(75683, 24),(75683, 1),(180, 1)
144,19,0.833,0.839,(75682, 24),(75682, 1),(180, 1)
145,21,0.832,0.839,(75682, 24),(75682, 1),(180, 1)
145,22,0.832,0.839,(75682, 24),(75682, 1),(180, 1)
148,22,0.832,0.839,(75680, 24),(75680, 1),(180, 1)
150,23,0.831,0.839,(75679, 24),(75679, 1),(180, 1)
162,21,0.834,0.839,(75673, 24),(75673, 1),(180, 1)
168,21,0.831,0.839,(75670, 24),(75670, 1),(180, 1)
196,24,0.829,0.839,(75656, 24),(75656, 1),(180, 1)
5,10,0.842,0.838,(75752, 24),(75752, 1),(180, 1)
5,16,0.833,0.838,(75752, 24),(75752, 1),(180, 1)
5,19,0.826,0.838,(75752, 24),(75752, 1),(180, 1)
9,22,0.821,0.838,(75750, 24),(75750, 1),(180, 1)
17,21,0.826,0.838,(75746, 24),(75746, 1),(180, 1)
22,21,0.826,0.838,(75743, 24),(75743, 1),(180, 1)
23,23,0.825,0.838,(75743, 24),(75743, 1),(180, 1)
26,24,0.824,0.838,(75741, 24),(75741, 1),(180, 1)
29,24,0.826,0.838,(75740, 24),(75740, 1),(180, 1)
45,24,0.827,0.838,(75732, 24),(75732, 1),(180, 1)
53,23,0.831,0.838,(75728, 24),(75728, 1),(180, 1)
58,24,0.83,0.838,(75725, 24),(75725, 1),(180, 1)
59,24,0.83,0.838,(75725, 24),(75725, 1),(180, 1)
60,24,0.829,0.838,(75724, 24),(75724, 1),(180, 1)
75,24,0.83,0.838,(75717, 24),(75717, 1),(180, 1)
81,24,0.83,0.838,(75714, 24),(75714, 1),(180, 1)
83,24,0.831,0.838,(75713, 24),(75713, 1),(180, 1)
92,24,0.831,0.838,(75708, 24),(75708, 1),(180, 1)
98,22,0.832,0.838,(75705, 24),(75705, 1),(180, 1)
105,21,0.832,0.838,(75702, 24),(75702, 1),(180, 1)
109,24,0.828,0.838,(75700, 24),(75700, 1),(180, 1)
115,24,0.829,0.838,(75697, 24),(75697, 1),(180, 1)
116,21,0.83,0.838,(75696, 24),(75696, 1),(180, 1)
118,22,0.832,0.838,(75695, 24),(75695, 1),(180, 1)
121,22,0.829,0.838,(75694, 24),(75694, 1),(180, 1)
122,20,0.833,0.838,(75693, 24),(75693, 1),(180, 1)
124,22,0.83,0.838,(75692, 24),(75692, 1),(180, 1)
126,21,0.833,0.838,(75691, 24),(75691, 1),(180, 1)
131,23,0.829,0.838,(75689, 24),(75689, 1),(180, 1)
132,22,0.831,0.838,(75688, 24),(75688, 1),(180, 1)
133,21,0.83,0.838,(75688, 24),(75688, 1),(180, 1)
137,22,0.829,0.838,(75686, 24),(75686, 1),(180, 1)
141,24,0.83,0.838,(75684, 24),(75684, 1),(180, 1)
143,22,0.829,0.838,(75683, 24),(75683, 1),(180, 1)
152,22,0.83,0.838,(75678, 24),(75678, 1),(180, 1)
154,23,0.828,0.838,(75677, 24),(75677, 1),(180, 1)
198,21,0.832,0.838,(75655, 24),(75655, 1),(180, 1)
10,21,0.822,0.837,(75749, 24),(75749, 1),(180, 1)
12,20,0.821,0.837,(75748, 24),(75748, 1),(180, 1)
15,24,0.82,0.837,(75747, 24),(75747, 1),(180, 1)
16,21,0.823,0.837,(75746, 24),(75746, 1),(180, 1)
24,24,0.824,0.837,(75742, 24),(75742, 1),(180, 1)
32,24,0.823,0.837,(75738, 24),(75738, 1),(180, 1)
36,23,0.827,0.837,(75736, 24),(75736, 1),(180, 1)
56,24,0.829,0.837,(75726, 24),(75726, 1),(180, 1)
87,24,0.832,0.837,(75711, 24),(75711, 1),(180, 1)
88,24,0.829,0.837,(75710, 24),(75710, 1),(180, 1)
96,24,0.827,0.837,(75706, 24),(75706, 1),(180, 1)
96,22,0.831,0.837,(75706, 24),(75706, 1),(180, 1)
103,24,0.83,0.837,(75703, 24),(75703, 1),(180, 1)
108,23,0.83,0.837,(75700, 24),(75700, 1),(180, 1)
110,24,0.827,0.837,(75699, 24),(75699, 1),(180, 1)
112,23,0.826,0.837,(75698, 24),(75698, 1),(180, 1)
120,23,0.828,0.837,(75694, 24),(75694, 1),(180, 1)
128,22,0.832,0.837,(75690, 24),(75690, 1),(180, 1)
132,23,0.83,0.837,(75688, 24),(75688, 1),(180, 1)
135,23,0.83,0.837,(75687, 24),(75687, 1),(180, 1)
145,23,0.829,0.837,(75682, 24),(75682, 1),(180, 1)
146,23,0.83,0.837,(75681, 24),(75681, 1),(180, 1)
158,23,0.831,0.837,(75675, 24),(75675, 1),(180, 1)
160,20,0.831,0.837,(75674, 24),(75674, 1),(180, 1)
166,24,0.827,0.837,(75671, 24),(75671, 1),(180, 1)
172,21,0.831,0.837,(75668, 24),(75668, 1),(180, 1)
174,19,0.831,0.837,(75667, 24),(75667, 1),(180, 1)
176,21,0.833,0.837,(75666, 24),(75666, 1),(180, 1)
184,20,0.833,0.837,(75662, 24),(75662, 1),(180, 1)
190,19,0.832,0.837,(75659, 24),(75659, 1),(180, 1)
192,20,0.835,0.837,(75658, 24),(75658, 1),(180, 1)
7,20,0.823,0.836,(75751, 24),(75751, 1),(180, 1)
8,18,0.824,0.836,(75750, 24),(75750, 1),(180, 1)
11,22,0.821,0.836,(75749, 24),(75749, 1),(180, 1)
41,24,0.826,0.836,(75734, 24),(75734, 1),(180, 1)
46,23,0.827,0.836,(75731, 24),(75731, 1),(180, 1)
49,22,0.829,0.836,(75730, 24),(75730, 1),(180, 1)
62,24,0.827,0.836,(75723, 24),(75723, 1),(180, 1)
68,24,0.828,0.836,(75720, 24),(75720, 1),(180, 1)
84,24,0.828,0.836,(75712, 24),(75712, 1),(180, 1)
90,23,0.828,0.836,(75709, 24),(75709, 1),(180, 1)
100,23,0.828,0.836,(75704, 24),(75704, 1),(180, 1)
111,24,0.828,0.836,(75699, 24),(75699, 1),(180, 1)
114,24,0.827,0.836,(75697, 24),(75697, 1),(180, 1)
119,24,0.827,0.836,(75695, 24),(75695, 1),(180, 1)
125,22,0.829,0.836,(75692, 24),(75692, 1),(180, 1)
133,22,0.826,0.836,(75688, 24),(75688, 1),(180, 1)
134,19,0.832,0.836,(75687, 24),(75687, 1),(180, 1)
142,24,0.827,0.836,(75683, 24),(75683, 1),(180, 1)
164,20,0.832,0.836,(75672, 24),(75672, 1),(180, 1)
170,21,0.832,0.836,(75669, 24),(75669, 1),(180, 1)
180,21,0.829,0.836,(75664, 24),(75664, 1),(180, 1)
186,21,0.831,0.836,(75661, 24),(75661, 1),(180, 1)
188,21,0.83,0.836,(75660, 24),(75660, 1),(180, 1)
194,19,0.833,0.836,(75657, 24),(75657, 1),(180, 1)
200,19,0.835,0.836,(75654, 24),(75654, 1),(180, 1)
3,8,0.841,0.835,(75753, 24),(75753, 1),(180, 1)
5,20,0.82,0.835,(75752, 24),(75752, 1),(180, 1)
17,22,0.821,0.835,(75746, 24),(75746, 1),(180, 1)
19,24,0.82,0.835,(75745, 24),(75745, 1),(180, 1)
21,24,0.818,0.835,(75744, 24),(75744, 1),(180, 1)
22,22,0.822,0.835,(75743, 24),(75743, 1),(180, 1)
27,23,0.823,0.835,(75741, 24),(75741, 1),(180, 1)
30,24,0.823,0.835,(75739, 24),(75739, 1),(180, 1)
44,24,0.827,0.835,(75732, 24),(75732, 1),(180, 1)
69,24,0.828,0.835,(75720, 24),(75720, 1),(180, 1)
80,24,0.826,0.835,(75714, 24),(75714, 1),(180, 1)
105,22,0.827,0.835,(75702, 24),(75702, 1),(180, 1)
121,23,0.825,0.835,(75694, 24),(75694, 1),(180, 1)
126,22,0.828,0.835,(75691, 24),(75691, 1),(180, 1)
130,24,0.824,0.835,(75689, 24),(75689, 1),(180, 1)
132,24,0.827,0.835,(75688, 24),(75688, 1),(180, 1)
145,24,0.826,0.835,(75682, 24),(75682, 1),(180, 1)
178,20,0.83,0.835,(75665, 24),(75665, 1),(180, 1)
182,18,0.831,0.835,(75663, 24),(75663, 1),(180, 1)
188,22,0.828,0.835,(75660, 24),(75660, 1),(180, 1)
198,22,0.828,0.835,(75655, 24),(75655, 1),(180, 1)
5,15,0.83,0.834,(75752, 24),(75752, 1),(180, 1)
6,21,0.816,0.834,(75751, 24),(75751, 1),(180, 1)
9,23,0.816,0.834,(75750, 24),(75750, 1),(180, 1)
12,21,0.816,0.834,(75748, 24),(75748, 1),(180, 1)
14,24,0.815,0.834,(75747, 24),(75747, 1),(180, 1)
18,24,0.818,0.834,(75745, 24),(75745, 1),(180, 1)
20,24,0.82,0.834,(75744, 24),(75744, 1),(180, 1)
25,23,0.821,0.834,(75742, 24),(75742, 1),(180, 1)
35,24,0.821,0.834,(75737, 24),(75737, 1),(180, 1)
57,23,0.826,0.834,(75726, 24),(75726, 1),(180, 1)
66,24,0.829,0.834,(75721, 24),(75721, 1),(180, 1)
91,23,0.826,0.834,(75709, 24),(75709, 1),(180, 1)
98,23,0.827,0.834,(75705, 24),(75705, 1),(180, 1)
106,24,0.829,0.834,(75701, 24),(75701, 1),(180, 1)
108,24,0.826,0.834,(75700, 24),(75700, 1),(180, 1)
116,22,0.825,0.834,(75696, 24),(75696, 1),(180, 1)
118,23,0.827,0.834,(75695, 24),(75695, 1),(180, 1)
123,24,0.824,0.834,(75693, 24),(75693, 1),(180, 1)
124,23,0.826,0.834,(75692, 24),(75692, 1),(180, 1)
131,24,0.824,0.834,(75689, 24),(75689, 1),(180, 1)
140,22,0.828,0.834,(75684, 24),(75684, 1),(180, 1)
143,23,0.824,0.834,(75683, 24),(75683, 1),(180, 1)
144,20,0.828,0.834,(75682, 24),(75682, 1),(180, 1)
146,24,0.826,0.834,(75681, 24),(75681, 1),(180, 1)
150,24,0.826,0.834,(75679, 24),(75679, 1),(180, 1)
152,23,0.826,0.834,(75678, 24),(75678, 1),(180, 1)
154,24,0.823,0.834,(75677, 24),(75677, 1),(180, 1)
162,22,0.829,0.834,(75673, 24),(75673, 1),(180, 1)
168,22,0.826,0.834,(75670, 24),(75670, 1),(180, 1)
172,22,0.827,0.834,(75668, 24),(75668, 1),(180, 1)
192,21,0.832,0.834,(75658, 24),(75658, 1),(180, 1)
1,7,0.843,0.833,(75754, 24),(75754, 1),(180, 1)
5,11,0.835,0.833,(75752, 24),(75752, 1),(180, 1)
10,22,0.816,0.833,(75749, 24),(75749, 1),(180, 1)
13,24,0.815,0.833,(75748, 24),(75748, 1),(180, 1)
16,22,0.818,0.833,(75746, 24),(75746, 1),(180, 1)
22,23,0.819,0.833,(75743, 24),(75743, 1),(180, 1)
23,24,0.82,0.833,(75743, 24),(75743, 1),(180, 1)
53,24,0.825,0.833,(75728, 24),(75728, 1),(180, 1)
74,24,0.827,0.833,(75717, 24),(75717, 1),(180, 1)
96,23,0.826,0.833,(75706, 24),(75706, 1),(180, 1)
105,23,0.824,0.833,(75702, 24),(75702, 1),(180, 1)
112,24,0.822,0.833,(75698, 24),(75698, 1),(180, 1)
120,24,0.823,0.833,(75694, 24),(75694, 1),(180, 1)
122,21,0.827,0.833,(75693, 24),(75693, 1),(180, 1)
125,23,0.824,0.833,(75692, 24),(75692, 1),(180, 1)
148,23,0.825,0.833,(75680, 24),(75680, 1),(180, 1)
158,24,0.826,0.833,(75675, 24),(75675, 1),(180, 1)
160,21,0.826,0.833,(75674, 24),(75674, 1),(180, 1)
174,20,0.827,0.833,(75667, 24),(75667, 1),(180, 1)
176,22,0.828,0.833,(75666, 24),(75666, 1),(180, 1)
180,22,0.825,0.833,(75664, 24),(75664, 1),(180, 1)
184,21,0.828,0.833,(75662, 24),(75662, 1),(180, 1)
186,22,0.827,0.833,(75661, 24),(75661, 1),(180, 1)
198,23,0.825,0.833,(75655, 24),(75655, 1),(180, 1)
4,9,0.838,0.832,(75752, 24),(75752, 1),(180, 1)
7,21,0.817,0.832,(75751, 24),(75751, 1),(180, 1)
8,19,0.818,0.832,(75750, 24),(75750, 1),(180, 1)
46,24,0.823,0.832,(75731, 24),(75731, 1),(180, 1)
121,24,0.821,0.832,(75694, 24),(75694, 1),(180, 1)
122,22,0.825,0.832,(75693, 24),(75693, 1),(180, 1)
128,23,0.826,0.832,(75690, 24),(75690, 1),(180, 1)
134,20,0.828,0.832,(75687, 24),(75687, 1),(180, 1)
135,24,0.825,0.832,(75687, 24),(75687, 1),(180, 1)
137,23,0.822,0.832,(75686, 24),(75686, 1),(180, 1)
164,21,0.827,0.832,(75672, 24),(75672, 1),(180, 1)
170,22,0.828,0.832,(75669, 24),(75669, 1),(180, 1)
188,23,0.824,0.832,(75660, 24),(75660, 1),(180, 1)
190,20,0.826,0.832,(75659, 24),(75659, 1),(180, 1)
200,20,0.83,0.832,(75654, 24),(75654, 1),(180, 1)
5,14,0.83,0.831,(75752, 24),(75752, 1),(180, 1)
5,21,0.814,0.831,(75752, 24),(75752, 1),(180, 1)
11,23,0.815,0.831,(75749, 24),(75749, 1),(180, 1)
49,23,0.824,0.831,(75730, 24),(75730, 1),(180, 1)
98,24,0.824,0.831,(75705, 24),(75705, 1),(180, 1)
122,23,0.822,0.831,(75693, 24),(75693, 1),(180, 1)
124,24,0.822,0.831,(75692, 24),(75692, 1),(180, 1)
126,23,0.824,0.831,(75691, 24),(75691, 1),(180, 1)
133,23,0.821,0.831,(75688, 24),(75688, 1),(180, 1)
134,21,0.826,0.831,(75687, 24),(75687, 1),(180, 1)
152,24,0.822,0.831,(75678, 24),(75678, 1),(180, 1)
172,23,0.823,0.831,(75668, 24),(75668, 1),(180, 1)
176,23,0.825,0.831,(75666, 24),(75666, 1),(180, 1)
178,21,0.826,0.831,(75665, 24),(75665, 1),(180, 1)
182,19,0.826,0.831,(75663, 24),(75663, 1),(180, 1)
186,23,0.824,0.831,(75661, 24),(75661, 1),(180, 1)
192,22,0.827,0.831,(75658, 24),(75658, 1),(180, 1)
5,12,0.831,0.83,(75752, 24),(75752, 1),(180, 1)
12,22,0.811,0.83,(75748, 24),(75748, 1),(180, 1)
16,23,0.814,0.83,(75746, 24),(75746, 1),(180, 1)
17,23,0.815,0.83,(75746, 24),(75746, 1),(180, 1)
25,24,0.816,0.83,(75742, 24),(75742, 1),(180, 1)
90,24,0.821,0.83,(75709, 24),(75709, 1),(180, 1)
100,24,0.821,0.83,(75704, 24),(75704, 1),(180, 1)
116,23,0.82,0.83,(75696, 24),(75696, 1),(180, 1)
140,23,0.823,0.83,(75684, 24),(75684, 1),(180, 1)
143,24,0.819,0.83,(75683, 24),(75683, 1),(180, 1)
144,21,0.823,0.83,(75682, 24),(75682, 1),(180, 1)
168,23,0.821,0.83,(75670, 24),(75670, 1),(180, 1)
194,20,0.826,0.83,(75657, 24),(75657, 1),(180, 1)
198,24,0.82,0.83,(75655, 24),(75655, 1),(180, 1)
5,13,0.829,0.829,(75752, 24),(75752, 1),(180, 1)
27,24,0.816,0.829,(75741, 24),(75741, 1),(180, 1)
57,24,0.82,0.829,(75726, 24),(75726, 1),(180, 1)
91,24,0.82,0.829,(75709, 24),(75709, 1),(180, 1)
96,24,0.821,0.829,(75706, 24),(75706, 1),(180, 1)
105,24,0.819,0.829,(75702, 24),(75702, 1),(180, 1)
118,24,0.822,0.829,(75695, 24),(75695, 1),(180, 1)
125,24,0.82,0.829,(75692, 24),(75692, 1),(180, 1)
134,22,0.823,0.829,(75687, 24),(75687, 1),(180, 1)
160,22,0.821,0.829,(75674, 24),(75674, 1),(180, 1)
162,23,0.823,0.829,(75673, 24),(75673, 1),(180, 1)
170,23,0.824,0.829,(75669, 24),(75669, 1),(180, 1)
174,21,0.822,0.829,(75667, 24),(75667, 1),(180, 1)
180,23,0.821,0.829,(75664, 24),(75664, 1),(180, 1)
184,22,0.823,0.829,(75662, 24),(75662, 1),(180, 1)
190,21,0.822,0.829,(75659, 24),(75659, 1),(180, 1)
6,22,0.809,0.828,(75751, 24),(75751, 1),(180, 1)
7,22,0.812,0.828,(75751, 24),(75751, 1),(180, 1)
8,20,0.812,0.828,(75750, 24),(75750, 1),(180, 1)
10,23,0.81,0.828,(75749, 24),(75749, 1),(180, 1)
22,24,0.813,0.828,(75743, 24),(75743, 1),(180, 1)
36,24,0.817,0.828,(75736, 24),(75736, 1),(180, 1)
126,24,0.82,0.828,(75691, 24),(75691, 1),(180, 1)
172,24,0.819,0.828,(75668, 24),(75668, 1),(180, 1)
178,22,0.822,0.828,(75665, 24),(75665, 1),(180, 1)
188,24,0.819,0.828,(75660, 24),(75660, 1),(180, 1)
200,21,0.826,0.828,(75654, 24),(75654, 1),(180, 1)
9,24,0.809,0.827,(75750, 24),(75750, 1),(180, 1)
122,24,0.817,0.827,(75693, 24),(75693, 1),(180, 1)
128,24,0.82,0.827,(75690, 24),(75690, 1),(180, 1)
133,24,0.816,0.827,(75688, 24),(75688, 1),(180, 1)
148,24,0.819,0.827,(75680, 24),(75680, 1),(180, 1)
164,22,0.821,0.827,(75672, 24),(75672, 1),(180, 1)
176,24,0.82,0.827,(75666, 24),(75666, 1),(180, 1)
180,24,0.817,0.827,(75664, 24),(75664, 1),(180, 1)
192,23,0.823,0.827,(75658, 24),(75658, 1),(180, 1)
49,24,0.818,0.826,(75730, 24),(75730, 1),(180, 1)
137,24,0.816,0.826,(75686, 24),(75686, 1),(180, 1)
144,22,0.818,0.826,(75682, 24),(75682, 1),(180, 1)
168,24,0.816,0.826,(75670, 24),(75670, 1),(180, 1)
174,22,0.818,0.826,(75667, 24),(75667, 1),(180, 1)
186,24,0.818,0.826,(75661, 24),(75661, 1),(180, 1)
4,19,0.812,0.825,(75752, 24),(75752, 1),(180, 1)
5,22,0.807,0.825,(75752, 24),(75752, 1),(180, 1)
